in Hz,Spectrum in dBA
3.489860E+03,-5.2521E+01
3.490050E+03,-4.8141E+01
3.490241E+03,-4.6081E+01
3.490432E+03,-4.5721E+01
3.490623E+03,-4.6061E+01
3.490813E+03,-4.6861E+01
3.491004E+03,-4.9581E+01
3.491195E+03,-5.7301E+01
3.491386E+03,-7.1161E+01
3.491576E+03,-6.1961E+01
3.491767E+03,-6.4481E+01
3.491958E+03,-6.6381E+01
3.492148E+03,-6.1701E+01
3.492339E+03,-5.7441E+01
3.492530E+03,-5.5121E+01
3.492721E+03,-5.4661E+01
3.492911E+03,-5.5701E+01
3.493102E+03,-5.7701E+01
3.493293E+03,-6.0241E+01
3.493484E+03,-6.4201E+01
3.493674E+03,-7.4801E+01
3.493865E+03,-7.2261E+01
3.494056E+03,-6.5241E+01
3.494247E+03,-6.1001E+01
3.494437E+03,-5.7381E+01
3.494628E+03,-5.5141E+01
3.494819E+03,-5.4301E+01
3.495010E+03,-5.4501E+01
3.495200E+03,-5.5961E+01
3.495391E+03,-5.9381E+01
3.495582E+03,-6.4841E+01
3.495773E+03,-7.1881E+01
3.495963E+03,-6.8561E+01
3.496154E+03,-6.4001E+01
3.496345E+03,-6.2961E+01
3.496536E+03,-6.2701E+01
3.496726E+03,-6.2721E+01
3.496917E+03,-6.4641E+01
3.497108E+03,-6.9161E+01
3.497299E+03,-7.9401E+01
3.497489E+03,-7.0141E+01
3.497680E+03,-6.3041E+01
3.497871E+03,-6.0581E+01
3.498062E+03,-6.1001E+01
3.498252E+03,-6.2061E+01
3.498443E+03,-6.0921E+01
3.498634E+03,-5.9141E+01
3.498825E+03,-5.8901E+01
3.499015E+03,-5.9781E+01
3.499206E+03,-5.9901E+01
3.499397E+03,-5.9761E+01
3.499588E+03,-6.0961E+01
3.499778E+03,-6.3921E+01
3.499969E+03,-6.8381E+01
3.500160E+03,-6.4461E+01
3.500350E+03,-6.2441E+01
3.500541E+03,-6.3001E+01
3.500732E+03,-6.2441E+01
3.500923E+03,-6.1001E+01
3.501113E+03,-6.1301E+01
3.501304E+03,-6.2441E+01
3.501495E+03,-6.1161E+01
3.501686E+03,-5.9221E+01
3.501876E+03,-5.7781E+01
3.502067E+03,-5.6841E+01
3.502258E+03,-5.6401E+01
3.502449E+03,-5.6601E+01
3.502639E+03,-5.7761E+01
3.502830E+03,-5.9401E+01
3.503021E+03,-6.0201E+01
3.503212E+03,-5.9581E+01
3.503402E+03,-5.8221E+01
3.503593E+03,-5.6901E+01
3.503784E+03,-5.6501E+01
3.503975E+03,-5.6701E+01
3.504165E+03,-5.6521E+01
3.504356E+03,-5.6441E+01
3.504547E+03,-5.7841E+01
3.504738E+03,-6.0841E+01
3.504928E+03,-6.2721E+01
3.505119E+03,-6.0921E+01
3.505310E+03,-5.8321E+01
3.505501E+03,-5.6261E+01
3.505691E+03,-5.5121E+01
3.505882E+03,-5.5301E+01
3.506073E+03,-5.6481E+01
3.506264E+03,-5.8141E+01
3.506454E+03,-6.1001E+01
3.506645E+03,-6.7221E+01
3.506836E+03,-7.8981E+01
3.507027E+03,-7.2581E+01
3.507217E+03,-6.6641E+01
3.507408E+03,-6.4041E+01
3.507599E+03,-6.3381E+01
3.507790E+03,-6.2661E+01
3.507980E+03,-6.2401E+01
3.508171E+03,-6.6521E+01
3.508362E+03,-8.4001E+01
3.508553E+03,-6.6061E+01
3.508743E+03,-6.2961E+01
3.508934E+03,-6.2141E+01
3.509125E+03,-6.3201E+01
3.509315E+03,-6.8441E+01
3.509506E+03,-8.1001E+01
3.509697E+03,-7.7201E+01
3.509888E+03,-5.9361E+01
3.510078E+03,-5.2521E+01
3.510269E+03,-5.0001E+01
3.510460E+03,-4.9761E+01
3.510651E+03,-5.0061E+01
3.510841E+03,-5.0881E+01
3.511032E+03,-5.4001E+01
3.511223E+03,-6.2281E+01
3.511414E+03,-6.4041E+01
3.511604E+03,-6.0701E+01
3.511795E+03,-6.0801E+01
3.511986E+03,-6.2341E+01
3.512177E+03,-6.3081E+01
3.512367E+03,-6.2421E+01
3.512558E+03,-6.2761E+01
3.512749E+03,-6.5981E+01
3.512940E+03,-7.3401E+01
3.513130E+03,-8.2461E+01
3.513321E+03,-7.3301E+01
3.513512E+03,-6.9321E+01
3.513703E+03,-6.7561E+01
3.513893E+03,-6.7301E+01
3.514084E+03,-6.8661E+01
3.514275E+03,-7.0741E+01
3.514466E+03,-7.1881E+01
3.514656E+03,-6.8861E+01
3.514847E+03,-6.3601E+01
3.515038E+03,-5.9581E+01
3.515229E+03,-5.7221E+01
3.515419E+03,-5.6821E+01
3.515610E+03,-5.7861E+01
3.515801E+03,-5.9361E+01
3.515992E+03,-5.9941E+01
3.516182E+03,-5.9281E+01
3.516373E+03,-5.8141E+01
3.516564E+03,-5.7441E+01
3.516755E+03,-5.7201E+01
3.516945E+03,-5.7721E+01
3.517136E+03,-5.9661E+01
3.517327E+03,-6.4201E+01
3.517517E+03,-7.2781E+01
3.517708E+03,-8.5581E+01
3.517899E+03,-6.9141E+01
3.518090E+03,-6.1561E+01
3.518280E+03,-5.8941E+01
3.518471E+03,-5.7501E+01
3.518662E+03,-5.6181E+01
3.518853E+03,-5.6201E+01
3.519043E+03,-5.8581E+01
3.519234E+03,-6.2661E+01
3.519425E+03,-6.5541E+01
3.519616E+03,-6.5301E+01
3.519806E+03,-6.5761E+01
3.519997E+03,-6.8021E+01
3.520188E+03,-6.4501E+01
3.520379E+03,-6.1081E+01
3.520569E+03,-6.0141E+01
3.520760E+03,-6.1601E+01
3.520951E+03,-6.7221E+01
3.521142E+03,-7.6521E+01
3.521332E+03,-6.5841E+01
3.521523E+03,-6.2821E+01
3.521714E+03,-6.0161E+01
3.521905E+03,-5.8381E+01
3.522095E+03,-5.9461E+01
3.522286E+03,-6.4081E+01
3.522477E+03,-6.6101E+01
3.522668E+03,-6.3101E+01
3.522858E+03,-6.2681E+01
3.523049E+03,-6.5921E+01
3.523240E+03,-7.5341E+01
3.523431E+03,-7.0041E+01
3.523621E+03,-6.3381E+01
3.523812E+03,-5.9241E+01
3.524003E+03,-5.6461E+01
3.524194E+03,-5.5481E+01
3.524384E+03,-5.6241E+01
3.524575E+03,-5.7601E+01
3.524766E+03,-5.7901E+01
3.524957E+03,-5.8041E+01
3.525147E+03,-5.9881E+01
3.525338E+03,-6.5101E+01
3.525529E+03,-7.3921E+01
3.525719E+03,-6.5281E+01
3.525910E+03,-6.1541E+01
3.526101E+03,-5.9641E+01
3.526292E+03,-5.9281E+01
3.526482E+03,-6.1301E+01
3.526673E+03,-6.5781E+01
3.526864E+03,-7.0921E+01
3.527055E+03,-7.7221E+01
3.527245E+03,-8.1041E+01
3.527436E+03,-7.0141E+01
3.527627E+03,-6.5661E+01
3.527818E+03,-6.5161E+01
3.528008E+03,-6.9561E+01
3.528199E+03,-7.5061E+01
3.528390E+03,-7.4641E+01
3.528581E+03,-6.9321E+01
3.528771E+03,-6.5041E+01
3.528962E+03,-6.1561E+01
3.529153E+03,-5.9661E+01
3.529344E+03,-5.7601E+01
3.529534E+03,-5.4601E+01
3.529725E+03,-5.1901E+01
3.529916E+03,-5.0401E+01
3.530107E+03,-5.0061E+01
3.530297E+03,-5.0541E+01
3.530488E+03,-5.1721E+01
3.530679E+03,-5.3621E+01
3.530870E+03,-5.6161E+01
3.531060E+03,-5.8301E+01
3.531251E+03,-5.9041E+01
3.531442E+03,-6.1001E+01
3.531633E+03,-6.6161E+01
3.531823E+03,-7.4521E+01
3.532014E+03,-8.1941E+01
3.532205E+03,-6.8421E+01
3.532396E+03,-6.3581E+01
3.532586E+03,-6.2881E+01
3.532777E+03,-6.3461E+01
3.532968E+03,-6.3241E+01
3.533159E+03,-6.1761E+01
3.533349E+03,-5.9781E+01
3.533540E+03,-5.8701E+01
3.533731E+03,-5.8901E+01
3.533922E+03,-6.0101E+01
3.534112E+03,-6.1961E+01
3.534303E+03,-6.3081E+01
3.534494E+03,-5.9901E+01
3.534684E+03,-5.6821E+01
3.534875E+03,-5.5581E+01
3.535066E+03,-5.5441E+01
3.535257E+03,-5.6241E+01
3.535447E+03,-5.7921E+01
3.535638E+03,-5.9781E+01
3.535829E+03,-6.1721E+01
3.536020E+03,-6.3421E+01
3.536210E+03,-6.5341E+01
3.536401E+03,-7.1001E+01
3.536592E+03,-6.8661E+01
3.536783E+03,-6.3561E+01
3.536973E+03,-6.1941E+01
3.537164E+03,-6.0261E+01
3.537355E+03,-5.9061E+01
3.537546E+03,-5.9461E+01
3.537736E+03,-6.1161E+01
3.537927E+03,-6.2981E+01
3.538118E+03,-6.5041E+01
3.538309E+03,-6.6821E+01
3.538499E+03,-6.4421E+01
3.538690E+03,-6.1341E+01
3.538881E+03,-6.0661E+01
3.539072E+03,-6.1421E+01
3.539262E+03,-6.1581E+01
3.539453E+03,-6.1441E+01
3.539644E+03,-6.4381E+01
3.539835E+03,-6.7441E+01
3.540025E+03,-5.6841E+01
3.540216E+03,-5.2641E+01
3.540407E+03,-5.1041E+01
3.540598E+03,-5.0261E+01
3.540788E+03,-5.0141E+01
3.540979E+03,-5.1461E+01
3.541170E+03,-5.5201E+01
3.541361E+03,-6.0581E+01
3.541551E+03,-6.2581E+01
3.541742E+03,-6.0701E+01
3.541933E+03,-5.9281E+01
3.542124E+03,-5.8581E+01
3.542314E+03,-5.8141E+01
3.542505E+03,-5.8601E+01
3.542696E+03,-6.0041E+01
3.542886E+03,-6.1341E+01
3.543077E+03,-6.2221E+01
3.543268E+03,-6.3481E+01
3.543459E+03,-6.5161E+01
3.543649E+03,-6.7661E+01
3.543840E+03,-7.1841E+01
3.544031E+03,-7.6061E+01
3.544222E+03,-7.3521E+01
3.544412E+03,-7.2021E+01
3.544603E+03,-7.5381E+01
3.544794E+03,-7.5281E+01
3.544985E+03,-7.0541E+01
3.545175E+03,-6.7621E+01
3.545366E+03,-6.5101E+01
3.545557E+03,-6.3641E+01
3.545748E+03,-6.3281E+01
3.545938E+03,-6.3161E+01
3.546129E+03,-6.3221E+01
3.546320E+03,-6.4281E+01
3.546511E+03,-6.5341E+01
3.546701E+03,-6.3561E+01
3.546892E+03,-6.1221E+01
3.547083E+03,-5.9821E+01
3.547274E+03,-5.8301E+01
3.547464E+03,-5.7481E+01
3.547655E+03,-5.8321E+01
3.547846E+03,-6.0381E+01
3.548037E+03,-6.2581E+01
3.548227E+03,-6.5621E+01
3.548418E+03,-7.0441E+01
3.548609E+03,-6.3901E+01
3.548800E+03,-6.0701E+01
3.548990E+03,-6.1041E+01
3.549181E+03,-6.2121E+01
3.549372E+03,-6.2161E+01
3.549563E+03,-6.4481E+01
3.549753E+03,-7.5401E+01
3.549944E+03,-6.3781E+01
3.550135E+03,-5.7661E+01
3.550326E+03,-5.5821E+01
3.550516E+03,-5.6141E+01
3.550707E+03,-5.7181E+01
3.550898E+03,-5.9241E+01
3.551089E+03,-6.6021E+01
3.551279E+03,-6.9701E+01
3.551470E+03,-6.5541E+01
3.551661E+03,-6.8241E+01
3.551851E+03,-6.7021E+01
3.552042E+03,-6.6021E+01
3.552233E+03,-6.6681E+01
3.552424E+03,-6.6681E+01
3.552614E+03,-6.6501E+01
3.552805E+03,-6.6921E+01
3.552996E+03,-6.8201E+01
3.553187E+03,-7.4201E+01
3.553377E+03,-8.0781E+01
3.553568E+03,-6.9221E+01
3.553759E+03,-6.4701E+01
3.553950E+03,-6.1921E+01
3.554140E+03,-6.1341E+01
3.554331E+03,-6.4381E+01
3.554522E+03,-7.4881E+01
3.554713E+03,-7.5221E+01
3.554903E+03,-7.3921E+01
3.555094E+03,-6.8661E+01
3.555285E+03,-6.3581E+01
3.555476E+03,-6.1721E+01
3.555666E+03,-6.1861E+01
3.555857E+03,-6.1521E+01
3.556048E+03,-6.0401E+01
3.556239E+03,-6.0581E+01
3.556429E+03,-6.1741E+01
3.556620E+03,-6.3201E+01
3.556811E+03,-6.5561E+01
3.557002E+03,-6.5421E+01
3.557192E+03,-6.2401E+01
3.557383E+03,-6.0101E+01
3.557574E+03,-5.8561E+01
3.557765E+03,-5.7881E+01
3.557955E+03,-5.6261E+01
3.558146E+03,-5.4261E+01
3.558337E+03,-5.3641E+01
3.558528E+03,-5.3581E+01
3.558718E+03,-5.3861E+01
3.558909E+03,-5.5781E+01
3.559100E+03,-6.0881E+01
3.559291E+03,-7.0581E+01
3.559481E+03,-6.6881E+01
3.559672E+03,-5.9441E+01
3.559863E+03,-5.4201E+01
3.560053E+03,-5.1001E+01
3.560244E+03,-4.9461E+01
3.560435E+03,-4.9041E+01
3.560626E+03,-4.9241E+01
3.560816E+03,-5.0261E+01
3.561007E+03,-5.3001E+01
3.561198E+03,-5.7321E+01
3.561389E+03,-6.1081E+01
3.561579E+03,-6.6801E+01
3.561770E+03,-7.9501E+01
3.561961E+03,-6.6521E+01
3.562152E+03,-6.0921E+01
3.562342E+03,-5.7701E+01
3.562533E+03,-5.6841E+01
3.562724E+03,-5.7661E+01
3.562915E+03,-5.8841E+01
3.563105E+03,-5.9841E+01
3.563296E+03,-6.1881E+01
3.563487E+03,-6.6621E+01
3.563678E+03,-7.7001E+01
3.563868E+03,-6.7021E+01
3.564059E+03,-6.1121E+01
3.564250E+03,-5.8161E+01
3.564441E+03,-5.7001E+01
3.564631E+03,-5.7241E+01
3.564822E+03,-5.8501E+01
3.565013E+03,-6.0621E+01
3.565204E+03,-6.4321E+01
3.565394E+03,-7.1541E+01
3.565585E+03,-7.7801E+01
3.565776E+03,-6.9561E+01
3.565967E+03,-6.4041E+01
3.566157E+03,-6.0621E+01
3.566348E+03,-5.8881E+01
3.566539E+03,-5.7481E+01
3.566730E+03,-5.5401E+01
3.566920E+03,-5.3801E+01
3.567111E+03,-5.3721E+01
3.567302E+03,-5.4821E+01
3.567493E+03,-5.5681E+01
3.567683E+03,-5.6681E+01
3.567874E+03,-5.8821E+01
3.568065E+03,-5.7901E+01
3.568256E+03,-5.5661E+01
3.568446E+03,-5.4981E+01
3.568637E+03,-5.4421E+01
3.568828E+03,-5.3981E+01
3.569018E+03,-5.4821E+01
3.569209E+03,-5.7341E+01
3.569400E+03,-6.0921E+01
3.569591E+03,-6.1161E+01
3.569781E+03,-5.6721E+01
3.569972E+03,-5.3081E+01
3.570163E+03,-5.1161E+01
3.570354E+03,-5.0801E+01
3.570544E+03,-5.1501E+01
3.570735E+03,-5.2441E+01
3.570926E+03,-5.3441E+01
3.571117E+03,-5.5161E+01
3.571307E+03,-5.8041E+01
3.571498E+03,-6.0741E+01
3.571689E+03,-6.1541E+01
3.571880E+03,-6.1861E+01
3.572070E+03,-6.4121E+01
3.572261E+03,-7.1961E+01
3.572452E+03,-7.6581E+01
3.572643E+03,-7.6161E+01
3.572833E+03,-6.9141E+01
3.573024E+03,-6.3521E+01
3.573215E+03,-6.0261E+01
3.573406E+03,-5.8301E+01
3.573596E+03,-5.7281E+01
3.573787E+03,-5.6841E+01
3.573978E+03,-5.7001E+01
3.574169E+03,-5.7861E+01
3.574359E+03,-5.9521E+01
3.574550E+03,-6.1781E+01
3.574741E+03,-6.4641E+01
3.574932E+03,-6.9721E+01
3.575122E+03,-7.5381E+01
3.575313E+03,-7.1261E+01
3.575504E+03,-6.4781E+01
3.575695E+03,-6.0921E+01
3.575885E+03,-5.8601E+01
3.576076E+03,-5.7321E+01
3.576267E+03,-5.7561E+01
3.576458E+03,-5.9721E+01
3.576648E+03,-6.4381E+01
3.576839E+03,-7.4381E+01
3.577030E+03,-6.5341E+01
3.577220E+03,-6.0261E+01
3.577411E+03,-5.9641E+01
3.577602E+03,-6.6421E+01
3.577793E+03,-6.1081E+01
3.577983E+03,-5.1801E+01
3.578174E+03,-4.8641E+01
3.578365E+03,-4.7781E+01
3.578556E+03,-4.7281E+01
3.578746E+03,-4.6921E+01
3.578937E+03,-4.7901E+01
3.579128E+03,-5.0621E+01
3.579319E+03,-5.3321E+01
3.579509E+03,-5.3561E+01
3.579700E+03,-5.2201E+01
3.579891E+03,-5.0541E+01
3.580082E+03,-4.9301E+01
3.580272E+03,-4.9241E+01
3.580463E+03,-5.0381E+01
3.580654E+03,-5.1781E+01
3.580845E+03,-5.3721E+01
3.581035E+03,-5.7861E+01
3.581226E+03,-6.1541E+01
3.581417E+03,-5.8641E+01
3.581608E+03,-5.7421E+01
3.581798E+03,-5.7521E+01
3.581989E+03,-5.8481E+01
3.582180E+03,-5.9081E+01
3.582371E+03,-5.7561E+01
3.582561E+03,-5.5941E+01
3.582752E+03,-5.5461E+01
3.582943E+03,-5.5941E+01
3.583134E+03,-5.7261E+01
3.583324E+03,-5.9761E+01
3.583515E+03,-6.4381E+01
3.583706E+03,-7.3641E+01
3.583897E+03,-6.6261E+01
3.584087E+03,-6.0661E+01
3.584278E+03,-5.7981E+01
3.584469E+03,-5.6941E+01
3.584660E+03,-5.6581E+01
3.584850E+03,-5.6641E+01
3.585041E+03,-5.7681E+01
3.585232E+03,-6.0701E+01
3.585422E+03,-6.7181E+01
3.585613E+03,-7.3281E+01
3.585804E+03,-6.9061E+01
3.585995E+03,-6.5761E+01
3.586185E+03,-6.3061E+01
3.586376E+03,-6.1161E+01
3.586567E+03,-5.8661E+01
3.586758E+03,-5.6461E+01
3.586948E+03,-5.5561E+01
3.587139E+03,-5.5801E+01
3.587330E+03,-5.6241E+01
3.587521E+03,-5.5961E+01
3.587711E+03,-5.4821E+01
3.587902E+03,-5.3201E+01
3.588093E+03,-5.1901E+01
3.588284E+03,-5.1461E+01
3.588474E+03,-5.1821E+01
3.588665E+03,-5.2821E+01
3.588856E+03,-5.5121E+01
3.589047E+03,-5.9601E+01
3.589237E+03,-6.6601E+01
3.589428E+03,-7.6281E+01
3.589619E+03,-7.0041E+01
3.589810E+03,-6.3021E+01
3.590000E+03,-5.9701E+01
3.590191E+03,-5.8101E+01
3.590382E+03,-5.7521E+01
3.590573E+03,-5.8101E+01
3.590763E+03,-6.0661E+01
3.590954E+03,-6.5481E+01
3.591145E+03,-6.2821E+01
3.591336E+03,-5.9721E+01
3.591526E+03,-6.0101E+01
3.591717E+03,-6.3021E+01
3.591908E+03,-6.5541E+01
3.592099E+03,-6.3981E+01
3.592289E+03,-6.2481E+01
3.592480E+03,-6.2701E+01
3.592671E+03,-6.1121E+01
3.592862E+03,-5.9441E+01
3.593052E+03,-5.9841E+01
3.593243E+03,-5.9781E+01
3.593434E+03,-5.7641E+01
3.593625E+03,-5.6861E+01
3.593815E+03,-5.8421E+01
3.594006E+03,-6.0961E+01
3.594197E+03,-6.0521E+01
3.594387E+03,-5.9241E+01
3.594578E+03,-5.9641E+01
3.594769E+03,-6.0881E+01
3.594960E+03,-6.3401E+01
3.595150E+03,-6.9141E+01
3.595341E+03,-7.5561E+01
3.595532E+03,-7.1401E+01
3.595723E+03,-7.1581E+01
3.595913E+03,-7.0661E+01
3.596104E+03,-6.4941E+01
3.596295E+03,-6.0161E+01
3.596486E+03,-5.6681E+01
3.596676E+03,-5.4341E+01
3.596867E+03,-5.2981E+01
3.597058E+03,-5.2421E+01
3.597249E+03,-5.2461E+01
3.597439E+03,-5.3021E+01
3.597630E+03,-5.3681E+01
3.597821E+03,-5.3301E+01
3.598012E+03,-5.2141E+01
3.598202E+03,-5.1561E+01
3.598393E+03,-5.1581E+01
3.598584E+03,-5.1401E+01
3.598775E+03,-5.1341E+01
3.598965E+03,-5.2221E+01
3.599156E+03,-5.3961E+01
3.599347E+03,-5.5701E+01
3.599538E+03,-5.7581E+01
3.599728E+03,-6.0661E+01
3.599919E+03,-6.1381E+01
3.600110E+03,-5.7101E+01
3.600301E+03,-5.4701E+01
3.600491E+03,-5.3761E+01
3.600682E+03,-5.2881E+01
3.600873E+03,-5.2581E+01
3.601064E+03,-5.4141E+01
3.601254E+03,-5.7141E+01
3.601445E+03,-5.8861E+01
3.601636E+03,-5.9941E+01
3.601827E+03,-6.2021E+01
3.602017E+03,-6.5661E+01
3.602208E+03,-6.9361E+01
3.602399E+03,-6.7001E+01
3.602589E+03,-6.4961E+01
3.602780E+03,-6.5061E+01
3.602971E+03,-6.4221E+01
3.603162E+03,-6.2221E+01
3.603352E+03,-6.1601E+01
3.603543E+03,-6.1921E+01
3.603734E+03,-6.1361E+01
3.603925E+03,-6.0481E+01
3.604115E+03,-6.1301E+01
3.604306E+03,-6.4801E+01
3.604497E+03,-7.4761E+01
3.604688E+03,-7.1361E+01
3.604878E+03,-6.3581E+01
3.605069E+03,-6.1221E+01
3.605260E+03,-6.1821E+01
3.605451E+03,-6.5501E+01
3.605641E+03,-7.4701E+01
3.605832E+03,-7.0781E+01
3.606023E+03,-6.3361E+01
3.606214E+03,-6.0881E+01
3.606404E+03,-6.1881E+01
3.606595E+03,-6.5661E+01
3.606786E+03,-6.9581E+01
3.606977E+03,-6.6521E+01
3.607167E+03,-6.1781E+01
3.607358E+03,-5.9601E+01
3.607549E+03,-5.8521E+01
3.607740E+03,-5.7221E+01
3.607930E+03,-5.5821E+01
3.608121E+03,-5.4941E+01
3.608312E+03,-5.5041E+01
3.608503E+03,-5.5621E+01
3.608693E+03,-5.6281E+01
3.608884E+03,-5.7941E+01
3.609075E+03,-6.2961E+01
3.609266E+03,-7.0101E+01
3.609456E+03,-6.2541E+01
3.609647E+03,-5.8761E+01
3.609838E+03,-5.7421E+01
3.610029E+03,-5.7441E+01
3.610219E+03,-5.7841E+01
3.610410E+03,-5.8421E+01
3.610601E+03,-6.0001E+01
3.610792E+03,-6.1121E+01
3.610982E+03,-6.0881E+01
3.611173E+03,-6.0441E+01
3.611364E+03,-6.0661E+01
3.611554E+03,-6.1521E+01
3.611745E+03,-6.1601E+01
3.611936E+03,-6.0801E+01
3.612127E+03,-6.1041E+01
3.612317E+03,-6.3741E+01
3.612508E+03,-6.8161E+01
3.612699E+03,-6.6081E+01
3.612890E+03,-6.2661E+01
3.613080E+03,-5.9781E+01
3.613271E+03,-5.7641E+01
3.613462E+03,-5.6981E+01
3.613653E+03,-5.7701E+01
3.613843E+03,-5.8561E+01
3.614034E+03,-5.8261E+01
3.614225E+03,-5.8141E+01
3.614416E+03,-5.8581E+01
3.614606E+03,-5.8401E+01
3.614797E+03,-5.8421E+01
3.614988E+03,-6.0381E+01
3.615179E+03,-6.4961E+01
3.615369E+03,-7.0101E+01
3.615560E+03,-7.1161E+01
3.615751E+03,-6.7881E+01
3.615942E+03,-6.5141E+01
3.616132E+03,-6.6201E+01
3.616323E+03,-6.8381E+01
3.616514E+03,-6.5121E+01
3.616705E+03,-6.0881E+01
3.616895E+03,-5.8401E+01
3.617086E+03,-5.7501E+01
3.617277E+03,-5.7941E+01
3.617468E+03,-5.8961E+01
3.617658E+03,-5.9561E+01
3.617849E+03,-6.0001E+01
3.618040E+03,-6.0701E+01
3.618231E+03,-6.1481E+01
3.618421E+03,-6.2001E+01
3.618612E+03,-6.2621E+01
3.618803E+03,-6.2701E+01
3.618994E+03,-6.1121E+01
3.619184E+03,-6.0341E+01
3.619375E+03,-6.1161E+01
3.619566E+03,-6.4641E+01
3.619756E+03,-7.1001E+01
3.619947E+03,-5.8261E+01
3.620138E+03,-5.3401E+01
3.620329E+03,-5.2081E+01
3.620519E+03,-5.2241E+01
3.620710E+03,-5.2401E+01
3.620901E+03,-5.3001E+01
3.621092E+03,-5.5881E+01
3.621282E+03,-6.1681E+01
3.621473E+03,-6.5621E+01
3.621664E+03,-6.4741E+01
3.621855E+03,-6.6021E+01
3.622045E+03,-6.8461E+01
3.622236E+03,-6.4721E+01
3.622427E+03,-6.1881E+01
3.622618E+03,-6.0581E+01
3.622808E+03,-5.8561E+01
3.622999E+03,-5.6161E+01
3.623190E+03,-5.5501E+01
3.623381E+03,-5.7361E+01
3.623571E+03,-5.9521E+01
3.623762E+03,-5.8301E+01
3.623953E+03,-5.6521E+01
3.624144E+03,-5.5301E+01
3.624334E+03,-5.4801E+01
3.624525E+03,-5.5281E+01
3.624716E+03,-5.6661E+01
3.624907E+03,-5.8941E+01
3.625097E+03,-6.2281E+01
3.625288E+03,-6.6061E+01
3.625479E+03,-6.9161E+01
3.625670E+03,-7.0201E+01
3.625860E+03,-6.9581E+01
3.626051E+03,-6.8981E+01
3.626242E+03,-6.7201E+01
3.626433E+03,-6.5401E+01
3.626623E+03,-6.3321E+01
3.626814E+03,-6.1521E+01
3.627005E+03,-6.1301E+01
3.627196E+03,-6.1801E+01
3.627386E+03,-6.2141E+01
3.627577E+03,-6.2881E+01
3.627768E+03,-6.3321E+01
3.627958E+03,-6.3441E+01
3.628149E+03,-6.3361E+01
3.628340E+03,-6.1701E+01
3.628531E+03,-5.9201E+01
3.628721E+03,-5.7381E+01
3.628912E+03,-5.6761E+01
3.629103E+03,-5.7081E+01
3.629294E+03,-5.7641E+01
3.629484E+03,-5.7621E+01
3.629675E+03,-5.6941E+01
3.629866E+03,-5.6461E+01
3.630057E+03,-5.6741E+01
3.630247E+03,-5.7161E+01
3.630438E+03,-5.6861E+01
3.630629E+03,-5.6681E+01
3.630820E+03,-5.7801E+01
3.631010E+03,-6.0101E+01
3.631201E+03,-6.1961E+01
3.631392E+03,-6.2381E+01
3.631583E+03,-6.3321E+01
3.631773E+03,-6.4581E+01
3.631964E+03,-6.5261E+01
3.632155E+03,-6.7161E+01
3.632346E+03,-7.3861E+01
3.632536E+03,-7.7381E+01
3.632727E+03,-6.5341E+01
3.632918E+03,-6.0041E+01
3.633109E+03,-5.8141E+01
3.633299E+03,-5.9121E+01
3.633490E+03,-6.2241E+01
3.633681E+03,-6.5881E+01
3.633872E+03,-6.7101E+01
3.634062E+03,-6.5561E+01
3.634253E+03,-6.4181E+01
3.634444E+03,-6.4081E+01
3.634635E+03,-6.4341E+01
3.634825E+03,-6.2121E+01
3.635016E+03,-5.9501E+01
3.635207E+03,-5.9081E+01
3.635398E+03,-6.0241E+01
3.635588E+03,-6.0841E+01
3.635779E+03,-6.0541E+01
3.635970E+03,-6.1001E+01
3.636161E+03,-6.2981E+01
3.636351E+03,-6.4061E+01
3.636542E+03,-6.2541E+01
3.636733E+03,-6.0241E+01
3.636923E+03,-5.9241E+01
3.637114E+03,-6.0401E+01
3.637305E+03,-6.3081E+01
3.637496E+03,-6.5261E+01
3.637686E+03,-6.5641E+01
3.637877E+03,-6.3601E+01
3.638068E+03,-6.0881E+01
3.638259E+03,-5.8841E+01
3.638449E+03,-5.7141E+01
3.638640E+03,-5.5721E+01
3.638831E+03,-5.4781E+01
3.639022E+03,-5.4421E+01
3.639212E+03,-5.4941E+01
3.639403E+03,-5.7181E+01
3.639594E+03,-6.1821E+01
3.639785E+03,-6.1301E+01
3.639975E+03,-5.5501E+01
3.640166E+03,-5.1941E+01
3.640357E+03,-5.0441E+01
3.640548E+03,-5.0541E+01
3.640738E+03,-5.1921E+01
3.640929E+03,-5.4741E+01
3.641120E+03,-5.8641E+01
3.641311E+03,-5.8121E+01
3.641501E+03,-5.6301E+01
3.641692E+03,-5.6721E+01
3.641883E+03,-5.9061E+01
3.642074E+03,-6.3461E+01
3.642264E+03,-6.7801E+01
3.642455E+03,-6.4501E+01
3.642646E+03,-6.2141E+01
3.642837E+03,-5.9781E+01
3.643027E+03,-5.6741E+01
3.643218E+03,-5.5641E+01
3.643409E+03,-5.7281E+01
3.643600E+03,-6.1081E+01
3.643790E+03,-6.5001E+01
3.643981E+03,-6.3081E+01
3.644172E+03,-5.8761E+01
3.644363E+03,-5.6641E+01
3.644553E+03,-5.7381E+01
3.644744E+03,-6.1121E+01
3.644935E+03,-6.5921E+01
3.645125E+03,-6.8161E+01
3.645316E+03,-6.5801E+01
3.645507E+03,-6.0801E+01
3.645698E+03,-5.9841E+01
3.645888E+03,-6.2021E+01
3.646079E+03,-6.6201E+01
3.646270E+03,-7.2261E+01
3.646461E+03,-8.5821E+01
